user_id,age,location_city,location_state,location_country
15504,,moseslake,washington,usa
112633,60.0,cairo,cairogovernate,egypt
114744,,ware,massachusetts,usa
206105,25.0,kailuakona,hawaii,usa
215674,20.0,kelowna,britishcolumbia,canada
257973,39.0,franklin,indiana,usa
224223,,bloomington,indiana,usa
200733,20.0,okmulgee,oklahoma,usa
65270,29.0,milano,lombardia,italy
162238,34.0,oxnard,california,usa
191444,,newportrichey,florida,usa
112130,31.0,toronto,ontario,canada
230091,18.0,blaenavon,wales,unitedkingdom
143246,12.0,stpeters,missouri,usa
156096,,bath,ohio,usa
251367,29.0,bismarck,northdakota,usa
238521,34.0,horsham,pennsylvania,usa
84910,20.0,chicago,illinois,usa
218919,,albany,newyork,usa
25623,,ferris,,
110472,,irving,texas,usa
191439,22.0,tensleep,wyoming,usa
142125,51.0,cherryhill,newjersey,usa
119061,,newark,delaware,usa
152575,,elkton,maryland,usa
7156,20.0,stlouis,missouri,usa
42996,25.0,somerville,massachusetts,usa
5403,,edmonton,alberta,canada
30577,26.0,watervliet,newyork,usa
47490,27.0,calgary,alberta,canada
50221,14.0,tucson,arizona,usa
75971,,brentwood,california,usa
78228,,sudbury,ontario,canada
78281,24.0,london,england,unitedkingdom
116624,55.0,minneapolis,minnesota,usa
126243,36.0,elkgrovevillage,illinois,usa
156027,,bradford,england,unitedkingdom
195980,19.0,amsterdam,noordholland,netherlands
230022,,ladner,britishcolumbia,canada
233620,,battlementmesa,colorado,usa
9502,22.0,chillicothe,ohio,usa
59451,,altoona,iowa,usa
97144,,ballstonspa,newyork,usa
112961,46.0,omaha,nebraska,usa
154362,25.0,cincinnati,ohio,usa
170408,50.0,littlefalls,newyork,usa
175240,,newtown,connecticut,usa
193830,59.0,fremont,california,usa
205992,58.0,baycity,michigan,usa
266018,,santafe,newmexico,usa
266948,61.0,clifton,colorado,usa
273112,30.0,statenisland,newyork,usa
9605,24.0,fteustis,virginia,usa
20712,,norristown,pennsylvania,usa
56309,,frankfort,kentucky,usa
89095,,regina,saskatchewan,canada
113491,,northcambridge,massachusetts,usa
195337,,kansascity,missouri,usa
207495,,london,england,unitedkingdom
246824,14.0,sylmar,california,usa
255345,,avon,massachusetts,usa
267123,22.0,toronto,ontario,canada
188430,,portland,oregon,usa
71893,,vancouver,britishcolumbia,canada
21822,57.0,tigard,oregon,usa
266512,34.0,orlando,florida,usa
150283,57.0,ftmyers,florida,usa
76204,49.0,welsford,newbrunswick,canada
85713,,edmonton,alberta,canada
91279,34.0,fortworth,texas,usa
134288,,ottawa,ontario,canada
142735,18.0,keyser,westvirginia,usa
158547,33.0,centralia,washington,usa
198221,19.0,portdeposit,maryland,usa
251462,30.0,ottawa,ontario,canada
252828,32.0,crestview,florida,usa
69655,42.0,charlotte,northcarolina,usa
115208,16.0,vanburen,missouri,usa
268600,,waldogainesville,florida,usa
45360,,newyork,newyork,usa
229862,29.0,bronx,newyork,usa
4096,38.0,newmarket,ontario,canada
18821,,victoria,britishcolumbia,canada
29159,,calgary,alberta,canada
31091,,waunakee,wisconsin,usa
162167,,sanantonio,texas,usa
217499,22.0,grinnell,iowa,usa
4097,24.0,coslada,madrid,spain
43751,74.0,ottawa,ontario,canada
50974,28.0,southgate,california,usa
147240,,montreal,quebec,canada
218622,27.0,shorewood,illinois,usa
228334,53.0,brooklyn,newyork,usa
275590,17.0,latta,southcarolina,usa
265027,26.0,leeds,england,unitedkingdom
265793,40.0,leeds,england,unitedkingdom
92399,17.0,battlecreek,michigan,usa
270971,,brighton,england,unitedkingdom
133038,29.0,delftschipluiden,zuidholland,netherlands
66205,55.0,paris,iledefrance,france
47375,,portland,oregon,usa
109123,54.0,lafayette,indiana,usa
130033,39.0,campbellsville,,
46502,43.0,imperial,missouri,usa
219915,57.0,brisbane,queensland,australia
245433,,terryville,connecticut,usa
257150,42.0,belohorizonte,minasgerais,brazil
257152,,houston,texas,usa
21299,,grapevine,texas,usa
58133,25.0,portstlucie,florida,usa
152830,28.0,moorestown,newjersey,usa
167770,19.0,warsaw,virginia,usa
207113,,carljunction,missouri,usa
189333,57.0,ottawa,ontario,canada
273139,,keywest,florida,usa
28608,60.0,berlin,berlin,germany
95220,,krefeld,nordrheinwestfalen,germany
196013,34.0,oberhausen,nordrheinwestfalen,germany
202668,14.0,hannover,niedersachsen,germany
7712,26.0,oldenburg,niedersachsen,germany
19807,35.0,rheinzabern,rheinlandpfalz,germany
72222,22.0,frankfurtammain,hessen,germany
144676,30.0,essen,nordrheinwestfalen,germany
148989,23.0,dresden,sachsen,germany
155237,,frankfurtammain,hessen,germany
164717,47.0,senden,nordrheinwestfalen,germany
180571,52.0,bielefeld,nordrheinwestfalen,germany
189389,41.0,berallstadt,bayern,germany
190633,,wiesbaden,hessen,germany
207106,37.0,munich,bayern,germany
233236,26.0,kernen,badenwuerttemberg,germany
277457,,berlin,berlin,germany
152805,30.0,berlin,berlin,germany
88072,35.0,stade,niedersachsen,germany
253246,35.0,bonn,nordrheinwestfalen,germany
4118,20.0,mesa,arizona,usa
163784,59.0,mesa,arizona,usa
4120,,dickinson,northdakota,usa
72805,,annarbor,michigan,usa
130112,36.0,rocklin,california,usa
158511,,dickinson,northdakota,usa
246958,,losangeles,california,usa
263732,81.0,redcreek,newyork,usa
4122,24.0,portland,oregon,usa
106520,,sacramento,california,usa
4127,33.0,dunedin,otago,newzealand
140660,24.0,sopaulo,sopaulo,brazil
179466,,redondobeach,california,usa
4130,,galway,countygalway,ireland
80691,58.0,withcott,queensland,australia
32200,,vancouver,britishcolumbia,canada
72723,,london,england,unitedkingdom
87636,,bedford,massachusetts,usa
176629,,seattle,washington,usa
119990,46.0,enschede,overijssel,netherlands
7233,,victoria,britishcolumbia,canada
68786,14.0,gander,newfoundland,canada
104570,29.0,sydney,newsouthwales,australia
244309,50.0,reading,england,unitedkingdom
275825,,dayton,ohio,usa
30022,37.0,queensvillage,newyork,usa
54459,20.0,tualatin,oregon,usa
9717,16.0,rockford,illinois,usa
80081,18.0,toronto,ontario,canada
101699,,getafe,madrid,spain
208832,,babylon,newyork,usa
221555,19.0,glasgow,scotland,unitedkingdom
137817,29.0,ipswich,queensland,australia
52441,30.0,hackham,southaustralia,australia
203770,48.0,brisbaneaustralia,queensland,australia
106906,30.0,northmelbourne,victoria,australia
4134,42.0,stockach,badenwuerttemberg,germany
216652,36.0,bochum,nordrheinwestfalen,germany
271980,52.0,weyhe,northwestterritories,germany
4137,,seattle,washington,usa
130042,,sanfranciso,california,usa
47265,,losangeles,california,usa
56616,,sandiego,california,usa
78855,,losangeles,california,usa
103225,47.0,minneapolis,minnesota,usa
117456,,fairfax,virginia,usa
121200,,delta,britishcolumbia,canada
128938,,davison,michigan,usa
134224,60.0,berkeley,california,usa
137752,,valencia,valencia,spain
159286,,losangeles,california,usa
233507,,culvercity,california,usa
151546,,wien,wien,austria
140711,34.0,wolfville,novascotia,canada
143308,36.0,london,england,unitedkingdom
13920,34.0,boise,idaho,usa
172219,43.0,westminster,maryland,usa
208689,30.0,vancouver,britishcolumbia,canada
35232,,newwestminster,britishcolumbia,canada
50995,,northvancouver,britishcolumbia,canada
150940,,westvancouver,britishcolumbia,canada
168592,,northvancouver,britishcolumbia,canada
208419,,vail,colorado,usa
257943,,northsaanich,britishcolumbia,canada
26051,,dixon,california,usa
38356,,williamsville,newyork,usa
45122,,lima,ohio,usa
68465,32.0,charlotte,northcarolina,usa
79174,,miltonfreewater,oregon,usa
101226,59.0,corsicana,texas,usa
121454,61.0,newport,oregon,usa
130456,,woodinville,washington,usa
167915,,marinadelrey,california,usa
212175,,dallas,texas,usa
236299,23.0,boring,oregon,usa
244820,,vancouver,britishcolumbia,canada
256924,,granadahills,california,usa
37224,,ramona,california,usa
51495,,dekalb,illinois,usa
132118,,cicero,illinois,usa
132139,,lecenter,minnesota,usa
4148,20.0,wallingford,kentucky,usa
27044,,merrimack,newhampshire,usa
30536,22.0,sandiego,california,usa
31148,62.0,lismore,newsouthwales,australia
50161,58.0,lutz,florida,usa
68375,18.0,buffalo,newyork,usa
77645,,alexandria,virginia,usa
111926,34.0,saltlakecity,utah,usa
132952,43.0,irvine,california,usa
155159,,bristol,england,unitedkingdom
179457,54.0,thompsontown,pennsylvania,usa
188636,,ottawa,ontario,canada
189706,47.0,canberra,australiancapitalterritory,australia
190348,56.0,washington,dc,usa
199363,,encinitas,california,usa
199365,36.0,lancaster,pennsylvania,usa
209496,49.0,ephrata,pennsylvania,usa
213731,,mesa,arizona,usa
265965,,leesburg,virginia,usa
270486,68.0,gurnee,illinois,usa
27511,,newport,oregon,usa
196770,42.0,phelps,newyork,usa
142585,,eastgwillimbury,ontario,canada
31650,34.0,akron,ohio,usa
253704,,camden,ohio,usa
34888,59.0,carmichael,california,usa
183669,,petersburg,alaska,usa
45900,,newyork,newyork,usa
155830,,glenellen,california,usa
190650,,edmonton,alberta,canada
130797,,minneapolis,minnesota,usa
133453,18.0,houston,texas,usa
271883,,marlborough,massachusetts,usa
118623,25.0,montral,quebec,canada
261206,,cranbury,newjersey,usa
256615,24.0,eastchicago,indiana,usa
257778,,stephenville,texas,usa
22607,33.0,losangeles,california,usa
93773,65.0,scranton,pennsylvania,usa
253197,33.0,london,england,unitedkingdom
62574,49.0,glendale,california,usa
172483,44.0,carolstream,illinois,usa
84411,,losangeles,california,usa
153223,,milton,ontario,usa
205728,73.0,missoula,montana,usa
222831,,jamestown,newyork,usa
249722,63.0,sacramento,california,usa
95105,73.0,fenton,missouri,usa
105370,,calgary,alberta,canada
110496,,rochester,newyork,usa
140429,,timmins,ontario,canada
276850,16.0,toronto,ontario,canada
168348,,vancouver,britishcolumbia,canada
47982,20.0,orlando,florida,usa
51960,,stpaul,minnesota,usa
123402,,jacksonville,florida,usa
169037,,burton,ohio,usa
275128,26.0,millvalley,california,usa
25235,,edina,minnesota,usa
69858,26.0,ottawa,ontario,canada
54095,47.0,kingston,ontario,canada
166980,,crownsville,maryland,usa
170339,48.0,burke,virginia,usa
222969,38.0,ottawa,ontario,canada
13440,26.0,vitoria,alava,spain
8967,,ottawa,ontario,canada
207152,28.0,whitefishbay,wisconsin,usa
111697,61.0,southbend,indiana,usa
21828,21.0,chicago,illinois,usa
116337,31.0,oakland,california,usa
269425,30.0,hannover,niedersachsen,germany
86567,20.0,portjefferson,newyork,usa
146321,,vancouver,britishcolumbia,canada
36809,,duluth,minnesota,usa
227837,,starbuck,minnesota,usa
248214,,anchorage,alaska,usa
4170,,douglas,alaska,usa
19914,,lafayette,california,usa
36390,,mission,britishcolumbia,canada
42004,,westbay,grandcayman,caymanislands
118224,,bullheadcity,arizona,usa
139323,,london,england,unitedkingdom
151554,50.0,southwindsor,connecticut,usa
190369,58.0,carrollvalley,pennsylvania,usa
195797,38.0,gelsenkirchen,nordrheinwestfalen,germany
226977,,saintjohn,newbrunswick,canada
234070,,edmonton,alberta,canada
251295,49.0,southportland,maine,usa
271054,18.0,fresno,california,usa
198597,29.0,marietta,pennsylvania,usa
126927,,bonham,texas,usa
206044,,rochester,newyork,usa
209023,19.0,dunedin,otago,newzealand
227391,,houston,texas,usa
4181,44.0,anchorage,alaska,usa
18650,14.0,auburn,washington,usa
159727,,mckinney,texas,usa
242295,69.0,hattiesburg,mississippi,usa
4187,35.0,wasilla,alaska,usa
19338,58.0,henderson,nevada,usa
43622,26.0,pretoria,gauteng,southafrica
132942,61.0,austin,texas,usa
152115,53.0,winterpark,florida,usa
173235,,maineville,ohio,usa
204860,26.0,roma,lazio,italy
4191,26.0,juneau,alaska,usa
7650,21.0,clarksville,tennessee,usa
132945,37.0,newhall,california,usa
275926,25.0,minneapolis,minnesota,usa
4194,,wasilla,alaska,usa
184506,57.0,woodbury,connecticut,usa
4195,,fairbanks,alaska,usa
121958,60.0,burbank,california,usa
38278,51.0,stthomas,pennsylvania,usa
45729,,sandiego,california,usa
182833,,fredericton,newbrunswick,canada
204293,,olympia,washington,usa
219542,38.0,milwaukee,wisconsin,usa
218288,47.0,rochester,newyork,usa
240111,51.0,milton,ontario,usa
260475,26.0,marikina,metromanila,philippines
24044,65.0,livingston,texas,usa
32159,,canogapark,california,usa
71101,,winnipeg,manitoba,canada
87103,43.0,fairview,oregon,usa
104859,40.0,rotorua,bayofplenty,newzealand
138351,31.0,plano,texas,usa
141870,,monroe,michigan,usa
148220,24.0,braunschweig,niedersachsen,germany
171553,52.0,auckland,na,newzealand
238773,43.0,milford,newhampshire,usa
275423,,dieppe,newbrunswick,canada
11581,56.0,irvine,california,usa
87662,,burlingame,california,usa
255608,,mio,michigan,usa
85752,,baltimore,maryland,usa
63783,,shoreview,minnesota,usa
28602,,wingham,ontario,canada
49257,,clinton,newyork,usa
49802,57.0,cleveland,ohio,usa
146107,,waterville,newyork,usa
182071,53.0,pasadena,california,usa
28628,47.0,anchorage,alaska,usa
110820,,keller,texas,usa
185352,,newyork,newyork,usa
4199,,fairbanks,alaska,usa
199755,,northkansascity,missouri,usa
4203,,anchorage,alaska,usa
60838,58.0,bremerton,washington,usa
268251,26.0,gurnee,illinois,usa
4207,19.0,requena,valencia,spain
136860,52.0,valencia,valencia,spain
4208,,jerusalem,israel,israel
11685,,oceanside,california,usa
58011,,wallan,victoria,australia
109896,22.0,donvale,victoria,australia
192960,40.0,hurstville,newsouthwales,australia
267937,,bournemouth,england,unitedkingdom
4216,,birmingham,alabama,usa
31951,33.0,tusket,novascotia,canada
213324,48.0,taunton,england,unitedkingdom
4574,,sansiego,california,usa
46368,31.0,atlanta,georgia,usa
59488,29.0,newyork,newyork,usa
66214,36.0,atlanta,georgia,usa
66467,22.0,iserlohn,nordrheinwestfalen,germany
188231,,huntingtonstation,newyork,usa
224326,40.0,rochester,newyork,usa
274880,,hanford,california,usa
277237,42.0,auburn,washington,usa
17901,66.0,ftlauderdale,florida,usa
26721,19.0,duluth,minnesota,usa
109288,,sanfrancisco,california,usa
130312,,isanti,minnesota,usa
133381,28.0,evanston,illinois,usa
220300,39.0,rogersville,missouri,usa
254191,30.0,goosecreek,southcarolina,usa
256700,,sugarland,texas,usa
260688,47.0,olympia,washington,usa
20539,36.0,baltimore,maryland,usa
185095,,grandrapids,michigan,usa
194025,,annarbor,michigan,usa
207557,41.0,saluda,northcarolina,usa
11619,,okinawacity,japan,japan
17523,23.0,dothan,alabama,usa
41343,29.0,losangeles,california,usa
43897,,sandiego,california,usa
108248,,chapelhill,northcarolina,usa
121630,49.0,portmoody,britishcolumbia,canada
133399,,elkton,maryland,usa
155255,29.0,seattle,washington,usa
176090,,brighamcity,utah,usa
185031,29.0,sansebastian,gipuzkoa,spain
191069,,carrboro,northcarolina,usa
212822,,novi,michigan,usa
227186,35.0,englewood,colorado,usa
229056,,southriver,newjersey,usa
230710,30.0,sanfrancisco,california,usa
275780,53.0,littlefalls,newyork,usa
191830,,dlmen,nordrheinwestfalen,germany
12120,32.0,gttingen,niedersachsen,germany
35739,45.0,neuburg,bayern,germany
73991,59.0,lienz,tirol,austria
92909,29.0,stuttgart,badenwuerttemberg,germany
97777,,zrich,zrich,switzerland
115589,44.0,frankfurtammain,hessen,germany
140219,30.0,berlin,berlin,germany
157730,34.0,boeblingen,badenwuerttemberg,germany
219837,24.0,munich,bayern,germany
220081,34.0,westerburg,rheinlandpfalz,germany
243548,38.0,martinsried,bayern,germany
253966,30.0,sindelfingen,badenwuerttemberg,germany
278139,,westerstede,,germany
21020,33.0,kaiserslautern,rheinlandpfalz,germany
34444,,hamburg,hamburg,germany
78490,38.0,wuppertal,nordrheinwestfalen,germany
152223,,aarau,solothurn,switzerland
170181,32.0,hamburg,hamburg,germany
90481,48.0,bremen,bremen,germany
140865,,bornheim,nordrheinwestfalen,germany
222212,38.0,frankfurtammain,hessen,germany
230898,,vienna,vienna,austria
242813,29.0,wesseling,nordrheinwestfalen,germany
8807,42.0,shanghai,shanghai,china
56338,35.0,hannover,niedersachsen,germany
63436,,hofheim,hessen,germany
87297,17.0,herford,nordrheinwestfalen,germany
109298,27.0,ehningen,badenwuerttemberg,germany
161498,45.0,landau,rheinlandpfalz,germany
172343,40.0,aachen,nordrheinwestfalen,germany
258920,33.0,cottbus,brandenburg,germany
276580,,aachen,nordrheinwestfalen,germany
212213,23.0,oldenburg,niedersachsen,germany
218858,44.0,25474ellerbek,schleswigholstein,germany
20854,,oldenburg,niedersachsen,germany
27741,29.0,aachen,nordrheinwestfalen,germany
97314,55.0,basel,baselstadt,switzerland
61634,45.0,frankenthal,rheinlandpfalz,germany
92704,33.0,oldenburg,niedersachsen,germany
228569,,hilden,nordrheinwestfalen,germany
267020,45.0,bedburg,nordrheinwestfalen,germany
57623,21.0,munich,bayern,germany
246040,26.0,cologne,nordrheinwestfalen,germany
228093,38.0,dortmund,nordrheinwestfalen,germany
168675,45.0,warstein,nordrheinwestfalen,germany
217991,,munich,bayern,germany
221533,27.0,konstanz,badenwuerttemberg,germany
8667,,vienna,vienna,austria
66686,25.0,hannover,niedersachsen,germany
125646,30.0,mannheim,badenwuerttemberg,germany
166630,33.0,bern,bern,switzerland
257982,33.0,badmergentheim,badenwuerttemberg,germany
4224,,munich,bayern,germany
165411,33.0,frankfurtammain,hessen,germany
4226,,wmelbourne,florida,usa
43186,,ocala,florida,usa
92830,55.0,greenfield,indiana,usa
134004,,jasper,missouri,usa
16141,,tehachapi,california,usa
16833,,santacruz,california,usa
19384,,reading,england,unitedkingdom
23580,53.0,roanoke,virginia,usa
25047,,cayucos,california,usa
37649,,sanjose,california,usa
38262,36.0,princegeorge,britishcolumbia,canada
43425,62.0,davis,california,usa
47959,,hamilton,ontario,canada
54373,,crestview,florida,usa
59142,,kelowna,britishcolumbia,canada
68955,26.0,philadelphia,pennsylvania,usa
80322,27.0,lansdale,pennsylvania,usa
93603,,berkley,michigan,usa
95294,31.0,gainesville,florida,usa
98330,,fountainhills,arizona,usa
118093,47.0,davis,california,usa
121126,,sanfrancisco,california,usa
128931,,fairlie,canterbury,newzealand
131236,,sanfrancisco,california,usa
133034,24.0,singapore,na,singapore
134606,61.0,kaneohe,hawaii,usa
135425,,geneva,geneva,switzerland
137469,18.0,pittsburgh,pennsylvania,usa
138282,,victoria,britishcolumbia,canada
155088,,fortcollins,colorado,usa
157923,,saltspringisland,britishcolumbia,canada
163511,,augusta,georgia,usa
164844,,escondido,california,usa
166610,30.0,santacruz,california,usa
169884,31.0,sanfrancisco,california,usa
171647,,montpelier,vermont,usa
173954,,putney,vermont,usa
174488,,victoria,britishcolumbia,canada
178753,47.0,newsmyrnabeach,florida,usa
182488,45.0,sanfrancisco,california,usa
188360,47.0,wickenburg,arizona,usa
193918,,lansing,michigan,usa
194318,,dublin,ohio,usa
197111,48.0,otisorchards,washington,usa
208367,29.0,vancouver,britishcolumbia,canada
218195,,tucson,arizona,usa
221505,57.0,avonlake,ohio,usa
225767,,portland,oregon,usa
243493,,sandiego,california,usa
246944,,squamish,britishcolumbia,canada
263213,37.0,arrowtown,otago,newzealand
278645,,fountainhills,arizona,usa
122215,,camden,indiana,usa
232587,,westchester,pennsylvania,usa
152344,47.0,homer,alaska,usa
165766,46.0,toronto,ontario,canada
253825,26.0,jacksonville,florida,usa
4246,,chestertwp,newjersey,usa
144069,,louisville,kentucky,usa
259985,40.0,parksville,britishcolumbia,canada
110960,,mendocino,california,usa
128273,,midland,ontario,canada
183961,57.0,norfolk,virginia,usa
4255,,genve,genve,switzerland
4258,,zurich,na,switzerland
98633,17.0,cincinnati,ohio,usa
4260,31.0,lyon,rhnealpes,france
20055,22.0,lehavre,hautenormandie,france
194146,22.0,toulouse,hautegaronne,france
197685,33.0,douai,nordpasdecalais,france
235303,26.0,lyon,rhnealpes,france
241418,23.0,lehavre,hautenormandie,france
125213,23.0,lyon,rhnealpes,france
266366,29.0,strasbourg,alsace,france
4271,,bergamo,lombardia,italy
218360,32.0,edinburgh,scotland,unitedkingdom
4273,,minneapolis,minnesota,usa
202620,24.0,indianapolis,indiana,usa
14553,24.0,lapobladevallbona,valencia,spain
136021,39.0,torremolinos,mlaga,spain
167415,49.0,valencia,valencia,spain
4278,40.0,copenhagen,na,denmark
47854,,sanantonio,texas,usa
171762,,vannuys,california,usa
200054,,sanantonio,texas,usa
4286,51.0,pittsboro,northcarolina,usa
108865,,pittsboro,northcarolina,usa
202746,,durham,northcarolina,usa
4292,,weehawken,newjersey,usa
4309,34.0,santamonica,california,usa
4333,17.0,fuengirola,mlaga,spain
136386,21.0,gijn,asturias,spain
181099,25.0,valencia,valencia,spain
206221,16.0,fuengirola,mlaga,spain
213773,19.0,alicante,alicante,spain
230286,29.0,crdoba,andaluca,spain
17514,,bolingbrook,illinois,usa
74487,,spokane,washington,usa
68041,24.0,rockvillecentre,newyork,usa
69538,,newyork,newyork,usa
119391,52.0,hayward,california,usa
126723,,potomacfalls,virginia,usa
172737,,losangeles,california,usa
182803,,clearlakeshores,texas,usa
185311,,austin,texas,usa
199054,33.0,alexandria,virginia,usa
200641,51.0,clintontownship,michigan,usa
204251,37.0,canberra,australiancapitalterritory,australia
219193,,deerfieldbeach,florida,usa
275029,,saskatoon,saskatchewan,canada
44594,27.0,surrey,britishcolumbia,canada
106910,55.0,riverside,california,usa
267721,28.0,greenbay,wisconsin,usa
18512,,centennial,colorado,usa
101917,44.0,annarbor,michigan,usa
80605,,rome,lazio,italy
159053,33.0,pistoia,toscana,italy
28494,55.0,ferntree,tasmania,australia
48326,,torino,piemonte,italy
128551,,torino,piemonte,italy
130955,,torino,piemonte,italy
156548,,venezia,veneto,italy
194002,33.0,firenze,toscana,italy
197978,32.0,rome,lazio,italy
249351,31.0,rome,lazio,italy
273708,,varese,lombardia,italy
10927,31.0,roma,lazio,italy
73619,36.0,roma,lazio,italy
4343,38.0,matsudo,chiba,japan
4358,,whitewright,texas,usa
67168,18.0,hilversum,noordholland,netherlands
119350,24.0,starkville,mississippi,usa
174015,38.0,columbia,southcarolina,usa
181260,,whitewright,texas,usa
209467,,columbia,southcarolina,usa
233734,32.0,cardiff,wales,unitedkingdom
109258,,waukesha,wisconsin,usa
4363,22.0,lalaguna,canarias,spain
75719,,sparta,newjersey,usa
256463,24.0,chambersburg,pennsylvania,usa
4369,74.0,georgetown,sevenmilebeach,caymanislands
20714,,princegeorge,britishcolumbia,canada
23665,47.0,dahlonega,georgia,usa
26332,30.0,derby,england,unitedkingdom
31760,,stpeters,missouri,usa
31980,,kerrville,texas,usa
50301,,erin,ontario,canada
63319,55.0,toledo,ohio,usa
72022,,marinadelrey,california,usa
86203,37.0,edmonton,alberta,canada
88327,,kingston,ontario,canada
100273,,tillsonburg,ontario,canada
129841,,lajolla,california,usa
210496,42.0,benicia,california,usa
263792,,lamesa,california,usa
264809,,albuquerque,newmexico,usa
270120,,edson,alberta,canada
4375,32.0,rockville,maryland,usa
84748,,clinton,britishcolumbia,canada
93954,58.0,shelton,washington,usa
110815,47.0,toronto,ontario,canada
207958,,porthardy,britishcolumbia,canada
10578,16.0,monroe,michigan,usa
188663,,sanfrancisco,california,usa
175051,,albuquerque,newmexico,usa
187857,60.0,stamford,connecticut,usa
51093,,chicago,illinois,usa
210292,53.0,tampa,florida,usa
45361,,eugene,oregon,usa
84526,,moscowmills,missouri,usa
119773,19.0,virginiabeach,virginia,usa
209959,40.0,dallas,texas,usa
268960,,lowell,massachusetts,usa
5430,47.0,fruitland,iowa,usa
181224,23.0,cheektowaga,newyork,usa
101583,,stlouis,missouri,usa
40700,,delta,britishcolumbia,canada
124065,17.0,houston,texas,usa
46483,,coloradosprings,colorado,usa
183528,,surrey,britishcolumbia,canada
260829,34.0,acushnet,massachusetts,usa
121345,29.0,sharon,pennsylvania,usa
217212,65.0,palestine,texas,usa
49372,,shelby,alabama,usa
170972,28.0,westallis,wisconsin,usa
179270,32.0,wadenswil,zurich,switzerland
132006,31.0,champlain,newyork,usa
148196,16.0,pleasanton,california,usa
215852,50.0,oswego,newyork,usa
75977,,spring,texas,usa
83625,,redding,california,usa
193378,26.0,chardon,ohio,usa
227156,21.0,friendswood,texas,usa
230778,67.0,leaguecity,texas,usa
167955,35.0,winlock,washington,usa
201384,14.0,singapore,na,singapore
220695,29.0,lubbock,texas,usa
225863,,mountjoy,pennsylvania,usa
101311,19.0,portland,oregon,usa
214432,36.0,fleurylesaubrais,,france
19695,,reno,nevada,usa
179731,58.0,russellville,alabama,usa
200631,51.0,melbourne,victoria,australia
113866,24.0,fortlauderdale,florida,usa
33021,40.0,erie,pennsylvania,usa
219835,,lizella,georgia,usa
68491,,london,england,unitedkingdom
122474,34.0,eastgreenwich,rhodeisland,usa
138098,17.0,portland,oregon,usa
19221,33.0,omaha,nebraska,usa
43664,,councilbluffs,iowa,usa
4418,,sanbernardo,california,usa
117583,,albuquerque,newmexico,usa
118705,56.0,carmel,indiana,usa
201267,45.0,sandpoint,idaho,usa
205046,25.0,black,missouri,usa
37113,51.0,virginiabeach,virginia,usa
84639,23.0,tigard,oregon,usa
4420,24.0,balgach,stgallen,switzerland
100194,25.0,mannheim,badenwuerttemberg,germany
222276,40.0,burgstetten,badenwuerttemberg,germany
253590,,frankfurtammain,hessen,germany
267116,25.0,dresden,sachsen,germany
22755,,fortkent,alberta,canada
103309,22.0,biddeford,maine,usa
140963,45.0,alpine,california,usa
160679,44.0,ahwatukee,arizona,usa
214657,25.0,halifax,novascotia,canada
241517,35.0,portallen,louisiana,usa
4428,31.0,cartagena,murcia,spain
4432,64.0,oxford,england,unitedkingdom
4433,17.0,ploiesti,prahova,romania
51780,51.0,whiterock,britishcolumbia,canada
94702,50.0,kingston,ontario,canada
187782,,silverspring,maryland,usa
160062,,cheektowaga,newyork,usa
234915,18.0,vanderbilt,michigan,usa
247523,,ploiesti,romania,romania
247531,16.0,ploiesti,prahova,romania
258278,31.0,columbia,southcarolina,usa
26264,27.0,bari,puglia,italy
28168,31.0,milano,lombardia,italy
41731,29.0,rome,lazio,italy
45504,32.0,torino,piemonte,italy
54801,,milano,lombardia,italy
62699,,bari,puglia,italy
84086,32.0,casoratesempione,lombardia,italy
136911,,reggioemilia,emiliaromagna,italy
159568,28.0,reggioemilia,emiliaromagna,italy
176128,31.0,canonicadadda,bergamo,italy
187779,27.0,perugia,umbria,italy
195211,53.0,vimercate,lombardia,italy
204387,33.0,monza,lombardia,italy
221282,,foggia,puglia,italy
221336,,trieste,friuliveneziagiulia,italy
229828,,nuwyork,newyork,usa
230547,29.0,rome,lazio,italy
264836,39.0,roma,lazio,italy
275567,,roma,lazio,italy
215003,,roma,lazio,italy
262968,,roma,lazio,italy
4437,,milano,lombardia,italy
12387,21.0,sordevolobi,piemonte,italy
44855,25.0,padova,veneto,italy
51342,21.0,grosseto,toscana,italy
74559,26.0,roma,lazio,italy
105188,,brescia,lombardia,italy
137776,,roma,lazio,italy
162688,,avigliana,piemonte,italy
166473,,piacenza,emiliaromagna,italy
168674,40.0,casalecchiodireno,emiliaromagna,italy
189047,28.0,pordenone,friuliveneziagiulia,italy
192150,33.0,roma,lazio,italy
260059,44.0,milano,lombardia,italy
261771,,montefiascone,lazio,italy
4439,33.0,ulm,badenwuerttemberg,germany
4443,59.0,berkeley,california,usa
4444,29.0,washington,dc,usa
125197,29.0,washington,dc,usa
41024,,castalla,alacant,spain
124197,28.0,barcelona,espaa,spain
4475,,milano,lombardia,italy
198200,,sommavesuviana,campania,italy
159617,,orlando,florida,usa
21479,16.0,temecula,california,usa
85238,20.0,wichita,kansas,usa
135430,21.0,brooklynpark,minnesota,usa
144722,,jackson,michigan,usa
42346,,sf,california,usa
151169,,memphis,tennessee,usa
154043,16.0,maidstone,england,unitedkingdom
215469,,melbourne,victoria,australia
236084,,wilmington,delaware,usa
35787,25.0,glasgow,scotland,unitedkingdom
88208,32.0,sonoma,california,usa
182420,,toronto,ontario,canada
